Day number, Number of animals, Number of plants, Number of empty cells, Most popular genome, Average energy, Average number of children, Average lifespan of dead animals
405,2542,511,1204,[2, 2, 7],116.02,49.04,6.57,
406,2528,505,1211,[1, 2, 3],116.97,49.42,6.57,
407,2537,513,1213,[1, 2, 3],116.81,49.39,6.57,
408,2518,515,1208,[1, 2, 3],117.97,49.83,6.57,
409,2510,520,1186,[6, 2, 3],118.62,50.12,6.57,
410,2493,513,1190,[5, 1, 7],119.75,50.6,6.57,
411,2515,490,1203,[2, 7, 5],119.09,50.28,6.57,
412,2512,495,1209,[5, 1, 7],119.51,50.42,6.58,
413,2533,498,1206,[5, 1, 7],118.79,50.12,6.58,
414,2531,497,1191,[2, 7, 5],119.17,50.24,6.59,
415,2544,496,1223,[2, 5, 2],118.85,50.07,6.59,
416,2582,507,1203,[3, 5, 2],117.32,49.44,6.59,
417,2601,498,1190,[2, 7, 5],116.75,49.22,6.59,
418,2616,494,1190,[0, 2, 5],116.35,49.04,6.6,
419,2626,493,1182,[0, 2, 5],116.15,49.02,6.59,
420,2611,484,1204,[0, 2, 5],117.09,49.45,6.59,
421,2558,493,1196,[2, 5, 6],119.75,50.56,6.59,
422,2544,486,1191,[1, 5, 6],120.71,50.92,6.59,
423,2536,485,1212,[2, 3, 6],121.38,51.15,6.6,
424,2523,488,1230,[2, 6, 7],122.28,51.53,6.6,
425,2514,472,1232,[2, 6, 7],123.07,51.85,6.59,
426,2512,464,1215,[2, 5, 4],123.49,52.01,6.59,
427,2514,465,1222,[2, 6, 2],123.67,52.12,6.59,
