Day number, Number of animals, Number of plants, Number of empty cells, Most popular genome, Average energy, Average number of children, Average lifespan of dead animals
133,13989,1894,4679,[4, 0, 3, 3, 2, 6, 1, 1, 5, 2, 7, 6],6.53,1.61,5.38,
134,13883,1874,4693,[4, 0, 3, 3, 2, 6, 1, 1, 5, 2, 7, 6],6.59,1.61,5.38,
135,13858,1858,4723,[5, 5, 5, 0, 0, 7, 1, 5, 6, 6, 3, 5],6.61,1.6,5.38,
136,13820,1846,4727,[2, 7, 5, 2, 3, 2, 5, 7, 0, 2, 7, 6],6.63,1.59,5.38,
137,13896,1861,4710,[2, 7, 5, 2, 3, 2, 5, 7, 0, 2, 7, 6],6.58,1.59,5.38,
138,13887,1881,4700,[2, 7, 5, 2, 3, 2, 5, 7, 0, 2, 7, 6],6.56,1.6,5.38,
139,13959,1862,4730,[2, 7, 5, 2, 3, 2, 5, 7, 0, 2, 7, 6],6.53,1.6,5.38,
140,13991,1851,4764,[2, 7, 5, 2, 3, 2, 5, 7, 0, 2, 7, 6],6.52,1.6,5.38,
141,13981,1838,4717,[2, 7, 5, 2, 3, 2, 5, 7, 0, 2, 7, 6],6.52,1.58,5.38,
142,13979,1859,4725,[3, 3, 3, 3, 5, 0, 4, 4, 0, 6, 4, 3],6.5,1.59,5.38,
143,13970,1841,4735,[3, 3, 3, 3, 5, 0, 4, 4, 0, 6, 4, 3],6.52,1.6,5.38,
144,13947,1854,4708,[7, 0, 1, 7, 6, 4, 0, 6, 2, 0, 2, 2],6.52,1.6,5.38,
145,13892,1867,4733,[3, 0, 1, 4, 6, 7, 5, 6, 3, 7, 7, 5],6.52,1.59,5.38,
146,13892,1872,4763,[3, 0, 1, 4, 6, 7, 5, 6, 3, 7, 7, 5],6.51,1.6,5.38,
147,13920,1867,4731,[5, 3, 6, 0, 6, 0, 2, 4, 2, 5, 6, 3],6.49,1.6,5.38,
148,13935,1897,4741,[7, 0, 1, 6, 7, 5, 1, 7, 0, 0, 2, 2],6.46,1.6,5.38,
149,13921,1891,4713,[5, 3, 6, 0, 6, 0, 2, 4, 2, 5, 6, 3],6.46,1.6,5.38,
150,13895,1891,4724,[5, 3, 6, 0, 6, 0, 2, 4, 2, 5, 6, 3],6.47,1.6,5.38,
151,13808,1896,4731,[5, 0, 6, 1, 0, 1, 7, 4, 6, 4, 5, 4],6.51,1.61,5.38,
152,13808,1880,4722,[5, 0, 6, 1, 0, 1, 7, 4, 6, 4, 5, 4],6.53,1.6,5.39,
153,13759,1916,4675,[5, 0, 6, 1, 0, 1, 7, 4, 6, 4, 5, 4],6.52,1.6,5.39,
154,13810,1903,4706,[5, 0, 6, 1, 0, 1, 7, 4, 6, 4, 5, 4],6.51,1.6,5.39,
155,13810,1904,4743,[5, 0, 6, 1, 0, 1, 7, 4, 6, 4, 5, 4],6.52,1.61,5.39,
156,13870,1890,4717,[5, 0, 6, 1, 0, 1, 7, 4, 6, 4, 5, 4],6.5,1.6,5.39,
157,13862,1891,4767,[5, 0, 6, 1, 0, 1, 7, 4, 6, 4, 5, 4],6.5,1.59,5.39,
158,13919,1909,4758,[5, 4, 4, 3, 2, 3, 5, 2, 5, 5, 1, 3],6.46,1.58,5.39,
159,13906,1906,4732,[5, 4, 4, 3, 2, 3, 5, 2, 5, 5, 1, 3],6.46,1.58,5.39,
160,13845,1893,4760,[5, 4, 4, 3, 2, 3, 5, 2, 5, 5, 1, 3],6.49,1.58,5.39,
161,13793,1905,4723,[5, 4, 4, 3, 2, 3, 5, 2, 5, 5, 1, 3],6.51,1.58,5.39,
162,13806,1904,4743,[5, 4, 4, 3, 2, 3, 5, 2, 5, 5, 1, 3],6.51,1.58,5.39,
163,13866,1908,4759,[5, 4, 4, 3, 2, 3, 5, 2, 5, 5, 1, 3],6.48,1.59,5.39,
164,13820,1916,4737,[5, 4, 4, 3, 2, 3, 5, 2, 5, 5, 1, 3],6.5,1.58,5.39,
165,13777,1910,4762,[5, 2, 4, 2, 6, 3, 0, 3, 3, 7, 7, 2],6.53,1.58,5.39,
166,13772,1896,4802,[5, 2, 4, 2, 6, 3, 0, 3, 3, 7, 7, 2],6.55,1.59,5.39,
167,13733,1907,4786,[5, 4, 4, 3, 2, 3, 5, 2, 5, 5, 1, 3],6.56,1.59,5.39,
168,13762,1926,4763,[5, 4, 4, 3, 2, 3, 5, 2, 5, 5, 1, 3],6.54,1.59,5.39,
169,13809,1899,4797,[1, 4, 0, 4, 0, 2, 1, 6, 1, 3, 1, 3],6.55,1.59,5.39,
170,13777,1907,4799,[1, 4, 0, 4, 0, 2, 1, 6, 1, 3, 1, 3],6.56,1.59,5.39,
171,13827,1898,4791,[1, 4, 4, 7, 7, 5, 7, 1, 5, 6, 5, 6],6.55,1.59,5.39,
172,13839,1898,4784,[1, 4, 4, 7, 7, 5, 7, 1, 5, 6, 5, 6],6.55,1.58,5.39,
173,13902,1933,4755,[1, 4, 4, 7, 7, 5, 7, 1, 5, 6, 5, 6],6.49,1.58,5.39,
174,13877,1930,4761,[4, 1, 5, 3, 3, 3, 7, 7, 0, 1, 7, 2],6.51,1.58,5.39,
175,13880,1942,4759,[4, 1, 5, 3, 3, 3, 7, 7, 0, 1, 7, 2],6.5,1.58,5.39,
176,13908,1957,4752,[3, 3, 7, 5, 5, 5, 7, 4, 6, 3, 4, 5],6.48,1.58,5.39,
177,13824,1962,4750,[3, 3, 7, 5, 5, 5, 7, 4, 6, 3, 4, 5],6.52,1.58,5.39,
178,13810,1947,4733,[3, 3, 7, 5, 5, 5, 7, 4, 6, 3, 4, 5],6.54,1.57,5.39,
179,13827,1951,4737,[3, 0, 7, 0, 2, 4, 1, 6, 0, 3, 7, 3],6.53,1.58,5.39,
180,13859,1952,4737,[0, 1, 6, 5, 7, 1, 5, 1, 6, 7, 6, 2],6.51,1.57,5.39,
181,13814,1977,4676,[4, 7, 6, 5, 2, 7, 0, 5, 7, 5, 5, 7],6.52,1.57,5.39,
182,13806,1961,4733,[4, 7, 6, 5, 2, 7, 0, 5, 7, 5, 5, 7],6.54,1.57,5.39,
183,13795,1969,4722,[1, 2, 6, 0, 6, 1, 3, 3, 6, 5, 2, 0],6.54,1.58,5.39,
184,13737,1981,4671,[4, 7, 6, 5, 2, 7, 0, 5, 7, 5, 5, 7],6.57,1.58,5.39,
185,13721,1971,4703,[4, 7, 6, 5, 2, 7, 0, 5, 7, 5, 5, 7],6.59,1.58,5.39,
186,13751,1945,4740,[4, 7, 6, 5, 2, 7, 0, 5, 7, 5, 5, 7],6.61,1.59,5.39,
187,13739,1933,4718,[2, 5, 1, 7, 1, 1, 5, 6, 0, 5, 5, 2],6.64,1.59,5.39,
188,13740,1948,4703,[7, 7, 1, 4, 3, 4, 0, 2, 7, 5, 5, 3],6.63,1.59,5.39,
189,13846,1953,4705,[0, 6, 0, 3, 4, 6, 7, 7, 2, 0, 0, 4],6.58,1.59,5.39,
190,13843,1932,4661,[7, 6, 6, 5, 6, 7, 0, 0, 2, 0, 6, 6],6.59,1.59,5.39,
191,13891,1906,4731,[7, 6, 6, 5, 6, 7, 0, 0, 2, 0, 6, 6],6.58,1.6,5.39,
192,13943,1939,4676,[3, 6, 6, 7, 6, 5, 5, 7, 5, 4, 3, 6],6.53,1.61,5.39,
193,13892,1932,4679,[6, 6, 6, 2, 0, 4, 6, 4, 4, 4, 0, 6],6.55,1.61,5.39,
194,13903,1931,4665,[6, 6, 6, 2, 0, 4, 6, 4, 4, 4, 0, 6],6.55,1.61,5.39,
195,13776,1919,4723,[6, 6, 6, 2, 0, 4, 6, 4, 4, 4, 0, 6],6.62,1.62,5.39,
196,13828,1922,4729,[5, 2, 6, 7, 7, 3, 6, 4, 4, 4, 4, 2],6.6,1.61,5.39,
197,13810,1909,4720,[5, 2, 6, 7, 7, 3, 6, 4, 4, 4, 4, 2],6.62,1.6,5.39,
198,13827,1916,4731,[5, 2, 6, 7, 7, 3, 6, 4, 4, 4, 4, 2],6.6,1.6,5.39,
199,13905,1933,4708,[2, 4, 0, 3, 4, 4, 7, 1, 0, 4, 4, 0],6.54,1.59,5.39,
200,13974,1936,4690,[5, 0, 1, 0, 3, 3, 1, 3, 3, 2, 6, 0],6.51,1.59,5.39,
201,13960,1955,4690,[5, 4, 1, 5, 6, 3, 0, 4, 0, 5, 3, 4],6.51,1.58,5.39,
202,13852,1956,4747,[5, 4, 1, 5, 6, 3, 0, 4, 0, 5, 3, 4],6.56,1.58,5.39,
203,13800,1968,4700,[6, 2, 2, 4, 5, 1, 2, 6, 0, 0, 3, 2],6.57,1.58,5.39,
204,13844,1966,4714,[6, 2, 2, 4, 5, 1, 2, 6, 0, 0, 3, 2],6.56,1.6,5.39,
205,13824,1971,4678,[2, 5, 1, 5, 6, 3, 0, 0, 7, 0, 3, 0],6.57,1.6,5.39,
206,13770,1963,4702,[2, 5, 1, 5, 6, 3, 0, 0, 7, 0, 3, 0],6.6,1.6,5.39,
207,13819,1964,4684,[2, 5, 1, 5, 6, 3, 0, 0, 7, 0, 3, 0],6.58,1.61,5.39,
208,13830,1952,4691,[7, 4, 7, 3, 7, 1, 4, 4, 2, 2, 3, 6],6.59,1.59,5.39,
209,13828,1950,4689,[5, 0, 2, 4, 7, 6, 0, 6, 5, 6, 7, 0],6.6,1.59,5.39,
210,13820,1960,4677,[5, 0, 2, 4, 7, 6, 0, 6, 5, 6, 7, 0],6.6,1.59,5.39,
211,13765,1959,4702,[5, 0, 2, 4, 7, 6, 0, 6, 5, 6, 7, 0],6.63,1.58,5.39,
212,13814,1949,4725,[5, 0, 2, 4, 7, 6, 0, 6, 5, 6, 7, 0],6.61,1.59,5.39,
213,13821,1934,4750,[5, 0, 2, 4, 7, 6, 0, 6, 5, 6, 7, 0],6.62,1.59,5.39,
214,13853,1954,4713,[5, 0, 2, 4, 7, 6, 0, 6, 5, 6, 7, 0],6.6,1.6,5.39,
215,13824,1948,4706,[6, 5, 0, 1, 2, 0, 7, 4, 4, 3, 7, 3],6.62,1.59,5.39,
216,13864,1940,4680,[6, 5, 0, 1, 2, 0, 7, 4, 4, 3, 7, 3],6.6,1.59,5.39,
217,13919,1960,4658,[6, 5, 0, 1, 2, 0, 7, 4, 4, 3, 7, 3],6.57,1.59,5.39,
218,13848,1949,4667,[0, 2, 6, 2, 2, 1, 2, 2, 6, 3, 5, 2],6.6,1.59,5.39,
219,13881,1950,4677,[4, 5, 6, 2, 1, 3, 1, 5, 0, 6, 2, 2],6.59,1.6,5.39,
220,13838,1946,4616,[4, 5, 6, 2, 1, 3, 1, 5, 0, 6, 2, 2],6.62,1.6,5.39,
221,13891,1963,4622,[4, 5, 6, 2, 1, 3, 1, 5, 0, 6, 2, 2],6.58,1.6,5.38,
222,13847,1974,4600,[7, 1, 6, 2, 2, 7, 2, 1, 3, 1, 0, 5],6.6,1.6,5.38,
223,13902,1998,4587,[7, 1, 6, 2, 2, 7, 2, 1, 3, 1, 0, 5],6.57,1.61,5.38,
224,13836,1983,4595,[7, 1, 6, 2, 2, 7, 2, 1, 3, 1, 0, 5],6.61,1.6,5.38,
225,13843,1948,4610,[7, 1, 6, 2, 2, 7, 2, 1, 3, 1, 0, 5],6.65,1.6,5.38,
226,13891,1929,4610,[7, 5, 6, 4, 7, 2, 7, 5, 3, 5, 6, 5],6.65,1.6,5.38,
227,13881,1930,4656,[7, 5, 6, 4, 7, 2, 7, 5, 3, 5, 6, 5],6.65,1.6,5.38,
228,13929,1895,4672,[7, 5, 6, 4, 7, 2, 7, 5, 3, 5, 6, 5],6.66,1.6,5.38,
